Date,Link,Message
2025-06-12 15:48:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7337085929418878978,😅 Always With you man.
2025-06-10 18:41:09,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7338272031194402816,Tomin Michael Of course! Your model is the core of this whole setup. Great work.
2025-06-10 18:32:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7338216212293672961,Congrats Aswan! 🎉
2025-06-10 14:46:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7330199687322296321,"G. Alexander Kolbai Yup, personally used this for a project and its pretty easy to incorporate. Developing one your own is really great but my project was a object detection pipeline and for that purpose it didn't feel like Developing one from scratch.
ROS really feels great in that regard."
2025-06-10 14:44:38,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,Sai Ganesh Rejeti 😊
2025-06-10 14:13:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7338050406838693888,❤️
2025-06-10 14:11:28,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7338149453335273474,🙌🙌🙌
2025-06-10 03:26:41,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7330199687322296321,"Used this and this is one of the best for YOLO. 
There are other repos too too for specific YOLO detections but for a beginner and as well as anyone can use this. Vouch for it."
2025-06-09 14:37:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7337448315820646401,"Love to participate, but unfortunately the need of a hardware bot makes it impossible for me to participate. Would have been nice if simulation would be a way if participation. Anyway good luck to you all who are registered."
2025-06-08 06:19:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7333519120992260098,IN
2025-06-06 18:52:13,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7336776884518641664,Congrats Ashutosh! 🎉
2025-06-06 18:51:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7336770068418039810,Congratulations!
2025-06-05 17:23:21,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7336438776207970305,Congrats Andrewjos! 🎉
2025-06-04 07:14:13,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333862689716252673,Congrats on this.
2025-06-04 07:05:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335324472129802240,John Kankalil Titus Thank You
2025-06-04 07:04:04,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335716287056105473,Impressive
2025-06-03 15:49:19,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319342823105798144,Andrewjos Sebastian Thank you 😊
2025-06-03 15:46:21,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335324472129802240,Andrewjos Sebastian Thanks 😊
2025-06-03 15:30:12,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335324472129802240,Sidharth Sajith Thanks 😊
2025-06-03 12:43:35,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335324472129802240,Anish M George Thank you 😊
2025-06-02 17:55:27,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335324472129802240,Thank You Joel Georgie Jacob
2025-06-02 16:45:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7335216935392985088,"Big thanks for sharing, Shivani"
2025-06-02 16:24:11,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335324472129802240,Nidhi N 😊
2025-06-02 16:23:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335324472129802240,Sai Ganesh Rejeti Thanks 😊
2025-06-02 16:23:42,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335324472129802240,Nikita Binoy  Thank You 😊
2025-06-02 16:07:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335328783152885762,Happy to work with you.
2025-06-02 15:27:30,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7335321810680385536,Wishing you the best
2025-06-02 01:06:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7334995589031493633,"This is gonna be a useful tool, amazing work."
2025-06-01 17:13:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7334679164060422146,Congrats YOGESH THIAGU! 🎉
2025-06-01 16:47:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7334598237368037376,Congrats Esther! 🎉
2025-06-01 09:54:09,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333213109391618048,Congrats Pedro Henrique! 🎉
2025-05-31 13:39:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7334508284927729664,Congratulations!
2025-05-31 06:01:01,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7334301923275153409,Interesting...
2025-05-30 16:18:58,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333189263812956160,Congrats
2025-05-30 16:18:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7334229284242227200,Congrats 👏  and Definitely worth looking.
2025-05-30 16:16:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333209753747144706,Congrats Santiago Gabriel! 🎉
2025-05-30 10:22:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333928926160801793,Congrats Sara Lucia! 🎉
2025-05-30 10:22:29,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333004330251292672,Congrats Teckler! 🎉
2025-05-30 10:14:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7333595095956443137,Congrats Francheska! 🎉
2025-05-30 10:04:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7334155757916979200,"Love this, Shivani"
2025-05-30 10:01:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333528717433942018,"Suresh Srinivasan Interesting, there are many more Interesting uses for this light weight simulation and I am really thrilled to go through it. Different controls loops other than PID also can be setup, different possibilities."
2025-05-29 14:20:02,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333469261199298560,Amazing 👏
2025-05-29 14:18:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7333824771496787969,"Thanks for sharing, Enzo"
2025-05-28 18:25:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333527655062884352,Nice
2025-05-28 16:44:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333528717433942018,ASHISH SHAJAN 😊
2025-05-28 16:26:56,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333528717433942018,"Thank You ASHISH SHAJAN, for introducing me to PyBullet! Great recommendation, really enjoying exploring its capabilities."
2025-05-28 14:28:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333331992207364097,Congrats Teresa! 🎉
2025-05-28 12:31:16,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333244219622322178,Congratulations!
2025-05-28 12:30:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7333462120837124096,"Thanks for sharing, Antoine"
2025-05-28 08:57:18,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,Nidhi N 😊
2025-05-28 05:25:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7333245604396945408,Congratulations!
2025-05-28 02:03:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333059104208314368,Melba Campos Thank you 😊
2025-05-28 02:02:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333231578573094915,Congratulations!
2025-05-27 20:12:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333202134202482688,Congratulations!
2025-05-27 18:47:25,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333158320972652544,Congratulations!
2025-05-27 18:47:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333160957604495360,Congratulations!
2025-05-27 18:46:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333163163594428419,Congrats 👏
2025-05-27 17:52:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7333152621903425539,Congratulations!
2025-05-27 17:51:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7333101700330762240,Congratulations!
2025-05-27 17:51:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333165302345560066,Congratulations!
2025-05-27 17:50:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7332980524681936896,Congratulations!
2025-05-27 17:50:19,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333127936482435074,Congratulations!
2025-05-27 17:50:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7333154264317317121,Congratulations!
2025-05-27 17:50:01,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333174234698915842,Congratulations!
2025-05-27 17:35:53,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333158776188964864,Congratulations!
2025-05-27 14:43:57,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333132819436576768,Congrats Emil
2025-05-27 13:16:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333091996217024512,Congratulations!
2025-05-27 12:25:16,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333059104208314368,Nidhi N 😊
2025-05-27 12:24:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7333099738134667267,Can you share a little more on the take of using ROS bag. Thank you.
2025-05-27 09:52:32,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333057438775963648,Amazing work 👏
2025-05-27 09:50:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7332981459172982784,Congrats Fernanda! 🎉
2025-05-27 09:42:43,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333057900803739648,Congrats Nikita! 🎉
2025-05-27 09:42:25,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333060971692732416,What an achievement
2025-05-27 09:23:08,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7333059104208314368,"A huge thank you to the incredible community that made this program so special.

Special appreciation to my amazing peers for the collaborative learning and inspiring discussions: Miracle Okoh, Pablousky, Irfan Ali Valeria Llocclla,, and Lucero valdo.

And sincere gratitude to our dedicated moderators, Dhanyata Mehta and Florence and many more for their invaluable guidance and support throughout the program! Your insights truly enriched the experience. 🙏"
2025-05-26 14:11:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7332765974758055937,"It was a great time contributing together to something that has helped us along our way. ROS has been a part od a roboticist and giving something back to it, I don't know I feel like accomplished a really great thing. Thank you for being a part of."
2025-05-26 09:16:56,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7332664854694035457,🎉 Excited for you
2025-05-25 20:29:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7331322187846500352,"Well put, YOGESH THIAGU"
2025-05-25 17:27:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7331156857174065153,Shahazad.abdulla.engineer@gmail.com
2025-05-25 17:14:51,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7332448238039400448,"Excited for your journey. I personally enjoy doing projects, especially guided by the 10 beginner ROS projects by Chandandeep Singh . Its great."
2025-05-24 10:00:25,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,Andrewjos Sebastian Thanks 😊
2025-05-24 09:58:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,Marlvern Chimbwanda wish you luck.
2025-05-24 08:50:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,"Marlvern Chimbwanda Absolutely, Thanks for the kind words and for your contributions to the Kilted Kaiju testing too. Hope you have an amazing time at the RosCon25 at Singapore. Unfortunately I won't be participating, but hope to be a part of next RosCon and looking forward to connecting with the community in other ways."
2025-05-24 08:31:08,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,Marlvern Chimbwanda I totally agree on that.
2025-05-24 06:41:35,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,Enzo Ghisoni 😊
2025-05-24 05:35:26,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,Jatin Vira 😊 Thank-you
2025-05-24 04:55:25,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331584018074755072,Happy for you 😊
2025-05-24 04:54:38,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,Tomoya Fujita 😊
2025-05-24 04:54:26,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,Joel Georgie Jacob Thank you 😊
2025-05-24 04:53:49,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331858648207372288,Thank you so much sir. So glad to have your support. 😊
2025-05-24 02:05:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,Yadunund Vijay 😊
2025-05-23 21:54:54,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331797332524494848,Thank you Enzo Ghisoni and Antoine Van Malleghem. It was your initial posts about the ROS 2 Kilted Kaiju Tutorial Test that first brought it to my attention and inspired me to get involved. Really grateful for you sharing those opportunities – it led to an invaluable experience! 🙏
2025-05-23 19:03:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7331746434695766017,Definitely worth reading
2025-05-23 18:10:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7331736865114390528,"Its been a enjoyable time when testing the Kilted and happy to be a part of it. Thank you always for new and latest featured releases. Thank you contributors and other testers, this has been a wonderful journey."
2025-05-23 17:35:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7331733432181407744,Definitely worth reading
2025-05-23 10:50:13,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7331605115285520384,Congratulations!
2025-05-22 20:42:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7330522880423710721,Congrats  🎉
2025-05-22 13:55:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7331260909790613505,"Thoughtful post, thanks Emmanuel"
2025-05-21 17:42:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7330942947716198400,Congrats! 🎉
2025-05-21 17:41:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7330968974622384130,Congratulations!
2025-05-21 05:29:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7330570598747738112,"Kshitij Tiwari, Ph.D. There are a lots of courses upto 10th and even high schools that students are forced to learn even if they are not interested. But as someone from the same background I think this is a good move, a little starting experience from different domains will give us an idea where our real interest lies in. Ofc people who find it not interesting would be having some difficult timing as with other courses too, but the important thing to understand is that the one who actually makes it difficult is the people and the same education system itself where you should score excellent marks in every subject or you are considered as a failure. That's the thing needs to be changed overtime. Not everyone can score excellent in every courses or subjects. Its just my opinion and perspective that I think this is a good move where we can explore robotics or even find one of ots interdisciplinary fields interesting. Ofc what you said is also correct on it being a hands-on exposure, not some kits schools show off in the name of robotics. 
Thank You"
2025-05-18 00:34:21,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,Chinn Mohanan Thank you 😊
2025-05-18 00:33:41,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7325921870115934211,Chinn Mohanan Thank-you 😊
2025-05-17 18:32:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,Jayasankar V A Thanks 😊
2025-05-17 14:32:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,Edwin K Jayesh Thank You 😊
2025-05-17 10:42:24,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,Josiah Saji Thanks 😊
2025-05-17 10:42:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,Joel Georgie Jacob Thank You 😊
2025-05-16 13:43:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,Jiji Abraham Issac Thank You 😊
2025-05-16 13:27:00,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,Mahmoud Hesham Thank you 😊
2025-05-16 13:26:43,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,Anwin George Thanks 😊
2025-05-16 12:48:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,Sidharth Sajith 😊
2025-05-16 12:47:02,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,😊
2025-05-16 12:46:56,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7329085673515220992,Abi Talib Thank you 😊
2025-05-14 17:16:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7328411981382668289,Nice project.
2025-05-09 18:28:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7326172766590697473,That's an interesting take.
2025-05-09 17:11:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7326501684828901376,Great advice
2025-05-09 07:24:42,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7322006147077390336,Anwin George thanks 😊
2025-05-08 09:38:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7326153993200578561,Congrats Júlia!
2025-05-07 23:57:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7324172390983176192,Abdullah Alrefai thank you 😊
2025-05-07 16:54:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7325818850837495809,Interesting project.
2025-05-07 16:45:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7325605677995823105,Congrats Trushant!
2025-05-07 16:10:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7325217202800840706,"Open Robotics Doing it, enjoying it and moreover learning a lot. Thank you a lot for the opportunity btw. Almost closed around 35 issues till now and still going on. 

Thank you for the repost. ☺️"
2025-05-05 03:09:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318241254444548096,"Daniel Christadoss Hello, Its a great Repo and I have used it recently and yup Its a webapp that you need to open and select what sensor datas you need like camera, pose etc. You just need to be on the web app and don't turn the screen off and that's it good to go."
2025-05-04 17:25:28,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7324833215217565696,"The cat though 😅, But seriously that's really impressive"
2025-05-04 09:42:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7324225956103995392,Great seeing something like at production level 👌
2025-05-03 15:59:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7324451345095143424,"Kilted Tutorial Party indeed. Been doing many issues, honestly tired but enjoying it. 😊"
2025-05-03 07:36:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7324090132649652224,Interesting
2025-05-03 06:23:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7324172390983176192,Enzo Ghisoni Thank-you
2025-05-01 13:12:02,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7321584425140379652,Impressive
2025-05-01 13:11:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7323605055163486208,Daniel Christadoss Thank-you 😊
2025-04-30 15:35:43,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7323350552770207744,Interesting
2025-04-28 14:26:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7321896531446353920,"So all these data we generate from AI and putting on internet is going back to the same AI to train, Interesting and funny thinking that stupid thing is gonna be more stupid 🙂"
2025-04-28 14:18:11,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7314393109658771457,Shreyas Singh Thank-you 😊
2025-04-28 05:53:30,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320478687017975808,Arun CS i3 is such a great window manager
2025-04-27 04:50:21,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7321851869604003840,Exciting move
2025-04-27 03:07:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7322006147077390336,Erfan sotoodeh nia Thank-you 😊
2025-04-26 18:53:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7321917666338705409,"This is indeed one of a kind, Amazing. I have worked with Lora before but for data transmission. New possibilities like this are encouraging 🙌"
2025-04-26 18:15:09,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320478687017975808,Jittu George Eapen 😊
2025-04-24 06:39:17,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7312066909397487616,Really great work
2025-04-24 06:34:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319019346914103298,Naveen Kumar nice
2025-04-24 05:56:43,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319019346914103298,"Impressive project, do you face any latency over transmitting the data over UDP using micro-ROS?"
2025-04-23 17:17:32,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320300168849825793,Thank You for building an amazing board and hope to see more varieties to it.
2025-04-23 13:25:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7320774057103114240,Excited for this 🔥
2025-04-23 13:24:57,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320725953901391873,Impressive
2025-04-23 13:22:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7320140385509339136,Congratulations
2025-04-23 02:22:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319342823105798144,Daniel Christadoss 😊
2025-04-22 19:15:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320478687017975808,Md Najmul Alam Patwary 😊
2025-04-22 17:39:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320478687017975808,"Sakshay Mahna Exactly and the sensors are of high grade too. We can use it as GPS, IMU etc. Checkout the repository mentioned in this post as it also have options to send pose with xyz and gyroscope orientation as ros messages. Thank You 😊"
2025-04-22 16:58:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320478687017975808,Enzo Ghisoni Thank-you 😊
2025-04-22 15:07:09,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319087304524943360,Daniel Christadoss Thank-you
2025-04-22 14:27:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7320432676878909440,Daniel Christadoss would love to see the results posted
2025-04-22 13:55:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7320432676878909440,Daniel Christadoss that's really insightful. My initial thought was more focused on technical and offers more simplicity. But your point about working with existing hardware cause of the challenges of full replacement and the cost and may prove impractical sometimes depending on the situation.
2025-04-22 13:16:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7320432676878909440,"The best option is to replace the arduino with esp32. Like you can interface everything you got with the esp32 plus the micro-ROS teleop can be done at the same time, I actually don't see any benefits in having two microcontrollers to do the job of one and and serial communication is fast but then you want to send that data through UDP both ways then go through UART its bothersome if you ask me. If I am wrong about anything feel free to correct me and it wiuod be really appreciated. Thank you"
2025-04-22 10:20:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320372373621268482,Congrats Aswan! 🎉
2025-04-22 06:50:36,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7320328925677527040,Congratulations! 🎉
2025-04-22 04:26:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7320036710233313280,Amazing 👏
2025-04-22 00:07:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7317963787066646528,Nice
2025-04-21 11:48:30,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7317524835159396353,Impressive
2025-04-21 08:16:59,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7314393109658771457,Akanksha Singh Thank you
2025-04-20 16:26:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318299318610759680,Great perspective
2025-04-19 15:24:37,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319257864584290304,"Love this, Nickson"
2025-04-19 15:15:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319376429077434368,Interesting
2025-04-18 20:23:12,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7319087304524943360,Rob Imbeault Thanks so much for your kind words. Really appreciate the encouragement.
2025-04-18 20:19:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7318187967137701888,Truly impressive
2025-04-18 11:27:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318922985132683264,A demo would be really nice 👌
2025-04-18 06:57:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7317184627486466048,Amazing 👏
2025-04-14 05:59:00,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7316526821003481089,Thanks Tharun Oommen Jacob
2025-04-11 17:46:37,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7314393109658771457,Thank you
2025-04-10 07:23:01,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7315690615852134401,"Thanks for sharing this. Glad to see the library being useful to the Aries v3 community. 
Excited to keep building and improving it."
2025-04-06 09:47:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7314393109658771457,Thanks 😊
2024-07-09 07:55:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216331996711591936,"Shahazad.abbdulla.engineer@gmail.com

Thank you."
2024-05-30 16:13:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7201918303001272322,Abroad
2024-05-28 06:40:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7200923537128263680,"Interested
Email: Shahazad.Abdulla.Engineer@gmail.com"
2024-05-14 06:58:32,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7195997040105992193,Masterclass
2024-03-10 05:08:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7172298183354560512,Aryan Jagushte Thank You am very thrilled for the upcoming sessions.😄
2023-11-20 07:17:52,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7132263549971615744,Saintgits IEDC
2023-11-20 07:15:04,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7132263549971615744,Francis Augustine Joseph
